"GAME_ID","GAME_DT","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT","AWAY_SCORE_CT","HOME_SCORE_CT"
"NYA201708301","20170830","CLE","NYA","NYC21",0,2,1
"NYA201708302","20170830","CLE","NYA","NYC21",39598,9,4
"NYA201708310","20170831","BOS","NYA","NYC21",43309,2,6
"NYA201709010","20170901","BOS","NYA","NYC21",42332,4,1
"NYA201709020","20170902","BOS","NYA","NYC21",46536,1,5
"NYA201709030","20170903","BOS","NYA","NYC21",46717,2,9
"NYA201709140","20170914","BAL","NYA","NYC21",37128,5,13
"NYA201709150","20170915","BAL","NYA","NYC21",40460,2,8
"NYA201709160","20170916","BAL","NYA","NYC21",40114,3,9
"NYA201709170","20170917","BAL","NYA","NYC21",38189,6,4
"NYA201709180","20170918","MIN","NYA","NYC21",30425,1,2
"NYA201709190","20170919","MIN","NYA","NYC21",30218,2,5
"NYA201709200","20170920","MIN","NYA","NYC21",30099,3,11
"NYA201709250","20170925","KCA","NYA","NYC21",40023,3,11
"NYA201709260","20170926","TBA","NYA","NYC21",30434,1,6
"NYA201709270","20170927","TBA","NYA","NYC21",30549,1,6
"NYA201709280","20170928","TBA","NYA","NYC21",32933,9,6
"NYA201709290","20170929","TOR","NYA","NYC21",35735,0,4
"NYA201709300","20170930","TOR","NYA","NYC21",39457,1,2
"NYA201710010","20171001","TOR","NYA","NYC21",37428,2,1
"NYN201704030","20170403","ATL","NYN","NYC20",44384,0,6
"NYN201704050","20170405","ATL","NYN","NYC20",28113,3,1
"NYN201704060","20170406","ATL","NYN","NYC20",23100,2,6
"NYN201704070","20170407","MIA","NYN","NYC20",27891,7,2
"NYN201704080","20170408","MIA","NYN","NYC20",33936,8,1
"NYN201704090","20170409","MIA","NYN","NYC20",27420,2,5
"NYN201704180","20170418","PHI","NYN","NYC20",23536,6,2
"NYN201704190","20170419","PHI","NYN","NYC20",22243,4,5
"NYN201704200","20170420","PHI","NYN","NYC20",24656,6,4
"NYN201704210","20170421","WAS","NYN","NYC20",34773,4,3
"NYN201704220","20170422","WAS","NYN","NYC20",42145,3,1
"NYN201704230","20170423","WAS","NYN","NYC20",27044,6,3
"NYN201704260","20170426","ATL","NYN","NYC20",22819,8,2
"NYN201704270","20170427","ATL","NYN","NYC20",23243,7,5
"NYN201705050","20170505","MIA","NYN","NYC20",25618,7,8
"NYN201705060","20170506","MIA","NYN","NYC20",33339,3,11
"NYN201705070","20170507","MIA","NYN","NYC20",39197,7,0
"NYN201705080","20170508","SFN","NYN","NYC20",28453,3,4
"NYN201705090","20170509","SFN","NYN","NYC20",29030,1,6
"NYN201705100","20170510","SFN","NYN","NYC20",31066,6,5
"NYN201705190","20170519","ANA","NYN","NYC20",36542,0,3
"NYN201705200","20170520","ANA","NYN","NYC20",37264,5,7
"NYN201705210","20170521","ANA","NYN","NYC20",39501,12,5
"NYN201705230","20170523","SDN","NYN","NYC20",24337,3,9
"NYN201705240","20170524","SDN","NYN","NYC20",23933,6,5
"NYN201705250","20170525","SDN","NYN","NYC20",24131,4,3
"NYN201705290","20170529","MIL","NYN","NYC20",34830,2,4
"NYN201705300","20170530","MIL","NYN","NYC20",24457,4,5
"NYN201705310","20170531","MIL","NYN","NYC20",26517,7,1
"NYN201706010","20170601","MIL","NYN","NYC20",35123,2,1
"NYN201706020","20170602","PIT","NYN","NYC20",33047,12,7
"NYN201706030","20170603","PIT","NYN","NYC20",34035,2,4
"NYN201706040","20170604","PIT","NYN","NYC20",35323,11,1
"NYN201706120","20170612","CHN","NYN","NYC20",33268,1,6
"NYN201706130","20170613","CHN","NYN","NYC20",32651,14,3
"NYN201706140","20170614","CHN","NYN","NYC20",34566,4,9
"NYN201706150","20170615","WAS","NYN","NYC20",30319,8,3
"NYN201706160","20170616","WAS","NYN","NYC20",37919,7,2
"NYN201706170","20170617","WAS","NYN","NYC20",38059,7,4
"NYN201706180","20170618","WAS","NYN","NYC20",40459,1,5
"NYN201706300","20170630","PHI","NYN","NYC20",37134,1,2
"NYN201707010","20170701","PHI","NYN","NYC20",33080,6,7
"NYN201707020","20170702","PHI","NYN","NYC20",30343,7,1
"NYN201707140","20170714","COL","NYN","NYC20",27582,2,14
"NYN201707150","20170715","COL","NYN","NYC20",34783,3,9
"NYN201707160","20170716","COL","NYN","NYC20",28745,13,4
"NYN201707170","20170717","SLN","NYN","NYC20",29977,6,3
"NYN201707180","20170718","SLN","NYN","NYC20",29964,5,0
"NYN201707190","20170719","SLN","NYN","NYC20",32228,3,7
"NYN201707200","20170720","SLN","NYN","NYC20",39640,2,3
"NYN201707210","20170721","OAK","NYN","NYC20",26969,5,7
"NYN201707220","20170722","OAK","NYN","NYC20",39629,5,6
"NYN201707230","20170723","OAK","NYN","NYC20",29037,3,2
"NYN201708040","20170804","LAN","NYN","NYC20",41187,6,0
"NYN201708050","20170805","LAN","NYN","NYC20",40060,7,4
"NYN201708060","20170806","LAN","NYN","NYC20",27077,8,0
"NYN201708080","20170808","TEX","NYN","NYC20",37326,4,5
"NYN201708090","20170809","TEX","NYN","NYC20",34222,5,1
"NYN201708160","20170816","NYA","NYN","NYC20",42260,5,3
"NYN201708170","20170817","NYA","NYN","NYC20",42549,7,5
"NYN201708180","20170818","MIA","NYN","NYC20",25958,3,1
"NYN201708190","20170819","MIA","NYN","NYC20",30171,1,8
"NYN201708200","20170820","MIA","NYN","NYC20",26464,6,4
"NYN201708210","20170821","ARI","NYN","NYC20",24265,3,2
"NYN201708220","20170822","ARI","NYN","NYC20",25220,7,4
"NYN201708230","20170823","ARI","NYN","NYC20",31277,2,4
"NYN201708240","20170824","ARI","NYN","NYC20",25284,3,2
"NYN201709040","20170904","PHI","NYN","NYC20",28808,7,11
"NYN201709050","20170905","PHI","NYN","NYC20",22230,9,1
"NYN201709060","20170906","PHI","NYN","NYC20",19617,3,6
"NYN201709070","20170907","CIN","NYN","NYC20",21274,2,7
"NYN201709080","20170908","CIN","NYN","NYC20",25864,1,5
"NYN201709090","20170909","CIN","NYN","NYC20",30661,1,6
"NYN201709100","20170910","CIN","NYN","NYC20",27590,10,5
"NYN201709220","20170922","WAS","NYN","NYC20",28095,6,7
"NYN201709230","20170923","WAS","NYN","NYC20",34455,4,3
"NYN201709240","20170924","WAS","NYN","NYC20",29057,3,2
"NYN201709251","20170925","ATL","NYN","NYC20",0,9,2
"NYN201709252","20170925","ATL","NYN","NYC20",21698,2,3
"NYN201709260","20170926","ATL","NYN","NYC20",21938,3,4
"NYN201709270","20170927","ATL","NYN","NYC20",28617,1,7
"OAK201704030","20170403","ANA","OAK","OAK01",36067,2,4
"OAK201704040","20170404","ANA","OAK","OAK01",11225,7,6
"OAK201704050","20170405","ANA","OAK","OAK01",13405,5,0
"OAK201704060","20170406","ANA","OAK","OAK01",13292,1,5
"OAK201704140","20170414","HOU","OAK","OAK01",15385,7,2
"OAK201704150","20170415","HOU","OAK","OAK01",20140,10,6
"OAK201704170","20170417","TEX","OAK","OAK01",10406,7,0
"OAK201704180","20170418","TEX","OAK","OAK01",12091,2,4
"OAK201704190","20170419","TEX","OAK","OAK01",14031,1,9
"OAK201704200","20170420","SEA","OAK","OAK01",10707,6,9
"OAK201704210","20170421","SEA","OAK","OAK01",15255,1,3
"OAK201704220","20170422","SEA","OAK","OAK01",20722,3,4
"OAK201704230","20170423","SEA","OAK","OAK01",24165,11,1
"OAK201705050","20170505","DET","OAK","OAK01",17519,7,2
"OAK201705060","20170506","DET","OAK","OAK01",16651,5,6
"OAK201705070","20170507","DET","OAK","OAK01",23227,6,8
"OAK201705080","20170508","ANA","OAK","OAK01",10292,2,3
"OAK201705090","20170509","ANA","OAK","OAK01",11383,7,3
"OAK201705100","20170510","ANA","OAK","OAK01",11061,1,3
"OAK201705180","20170518","BOS","OAK","OAK01",12016,3,8
"OAK201705190","20170519","BOS","OAK","OAK01",24728,2,3
"OAK201705200","20170520","BOS","OAK","OAK01",20235,3,8
"OAK201705210","20170521","BOS","OAK","OAK01",20691,12,3
"OAK201705230","20170523","MIA","OAK","OAK01",12835,11,9
"OAK201705240","20170524","MIA","OAK","OAK01",19738,1,4
"OAK201706020","20170602","WAS","OAK","OAK01",20813,13,3
"OAK201706030","20170603","WAS","OAK","OAK01",23921,4,10
"OAK201706040","20170604","WAS","OAK","OAK01",21265,11,10
"OAK201706050","20170605","TOR","OAK","OAK01",12890,3,5
"OAK201706060","20170606","TOR","OAK","OAK01",16643,1,4
"OAK201706070","20170607","TOR","OAK","OAK01",15076,7,5
"OAK201706150","20170615","NYA","OAK","OAK01",21838,7,8
"OAK201706160","20170616","NYA","OAK","OAK01",30184,6,7
"OAK201706170","20170617","NYA","OAK","OAK01",31418,2,5
"OAK201706180","20170618","NYA","OAK","OAK01",34140,3,4
"OAK201706190","20170619","HOU","OAK","OAK01",10482,4,1
"OAK201706200","20170620","HOU","OAK","OAK01",15362,8,4
"OAK201706210","20170621","HOU","OAK","OAK01",12277,5,1
"OAK201706220","20170622","HOU","OAK","OAK01",18747,12,9
"OAK201706300","20170630","ATL","OAK","OAK01",19286,3,1
"OAK201707010","20170701","ATL","OAK","OAK01",22230,4,3
"OAK201707020","20170702","ATL","OAK","OAK01",18438,4,3
"OAK201707030","20170703","CHA","OAK","OAK01",40019,7,2
"OAK201707040","20170704","CHA","OAK","OAK01",16314,6,7
"OAK201707050","20170705","CHA","OAK","OAK01",13813,4,7
"OAK201707140","20170714","CLE","OAK","OAK01",19870,0,5
"OAK201707150","20170715","CLE","OAK","OAK01",33021,3,5
"OAK201707160","20170716","CLE","OAK","OAK01",25509,3,7
"OAK201707170","20170717","TBA","OAK","OAK01",9736,3,2
"OAK201707180","20170718","TBA","OAK","OAK01",15231,4,3
"OAK201707190","20170719","TBA","OAK","OAK01",17019,2,7
"OAK201707280","20170728","MIN","OAK","OAK01",17727,6,3
"OAK201707290","20170729","MIN","OAK","OAK01",27047,4,5
"OAK201707300","20170730","MIN","OAK","OAK01",16790,5,6
"OAK201707310","20170731","SFN","OAK","OAK01",38391,5,8
"OAK201708010","20170801","SFN","OAK","OAK01",38871,10,4
"OAK201708080","20170808","SEA","OAK","OAK01",12354,7,6
"OAK201708090","20170809","SEA","OAK","OAK01",14989,6,3
"OAK201708100","20170810","BAL","OAK","OAK01",11386,7,2
"OAK201708110","20170811","BAL","OAK","OAK01",14330,4,5
"OAK201708120","20170812","BAL","OAK","OAK01",29742,12,5
"OAK201708130","20170813","BAL","OAK","OAK01",18912,3,9
"OAK201708140","20170814","KCA","OAK","OAK01",9848,6,2
"OAK201708150","20170815","KCA","OAK","OAK01",13875,8,10
"OAK201708160","20170816","KCA","OAK","OAK01",15239,7,6
"OAK201708250","20170825","TEX","OAK","OAK01",14499,1,3
"OAK201708260","20170826","TEX","OAK","OAK01",22471,3,8
"OAK201708270","20170827","TEX","OAK","OAK01",16335,3,8
"OAK201709040","20170904","ANA","OAK","OAK01",14571,11,9
"OAK201709050","20170905","ANA","OAK","OAK01",11110,8,7
"OAK201709060","20170906","ANA","OAK","OAK01",10544,1,3
"OAK201709080","20170908","HOU","OAK","OAK01",12288,8,9
"OAK201709091","20170909","HOU","OAK","OAK01",0,1,11
"OAK201709092","20170909","HOU","OAK","OAK01",19244,4,11
"OAK201709100","20170910","HOU","OAK","OAK01",15892,2,10
"OAK201709220","20170922","TEX","OAK","OAK01",13848,1,4
"OAK201709230","20170923","TEX","OAK","OAK01",38034,0,1
"OAK201709240","20170924","TEX","OAK","OAK01",18601,1,8
"OAK201709250","20170925","SEA","OAK","OAK01",9329,7,1
"OAK201709260","20170926","SEA","OAK","OAK01",13513,6,3
"OAK201709270","20170927","SEA","OAK","OAK01",13132,5,6
"PHI201704070","20170407","WAS","PHI","PHI13",45121,7,6
"PHI201704080","20170408","WAS","PHI","PHI13",37241,3,17
"PHI201704090","20170409","WAS","PHI","PHI13",36917,3,4
"PHI201704100","20170410","NYN","PHI","PHI13",33359,4,3
"PHI201704110","20170411","NYN","PHI","PHI13",28659,14,4
"PHI201704120","20170412","NYN","PHI","PHI13",28272,5,4
"PHI201704210","20170421","ATL","PHI","PHI13",24189,3,4
"PHI201704220","20170422","ATL","PHI","PHI13",31334,3,4
"PHI201704230","20170423","ATL","PHI","PHI13",28632,2,5
"PHI201704260","20170426","MIA","PHI","PHI13",26191,4,7
"PHI201704270","20170427","MIA","PHI","PHI13",22180,2,3
"PHI201705050","20170505","WAS","PHI","PHI13",20237,4,2
"PHI201705060","20170506","WAS","PHI","PHI13",21298,6,2
"PHI201705070","20170507","WAS","PHI","PHI13",30464,5,6
"PHI201705090","20170509","SEA","PHI","PHI13",31715,10,9
"PHI201705100","20170510","SEA","PHI","PHI13",26697,11,6
"PHI201705220","20170522","COL","PHI","PHI13",21251,8,1
"PHI201705230","20170523","COL","PHI","PHI13",17109,8,2
"PHI201705240","20170524","COL","PHI","PHI13",19160,7,2
"PHI201705250","20170525","COL","PHI","PHI13",18143,1,2
"PHI201705260","20170526","CIN","PHI","PHI13",21388,5,2
"PHI201705270","20170527","CIN","PHI","PHI13",30100,3,4
"PHI201705280","20170528","CIN","PHI","PHI13",25413,8,4
"PHI201706020","20170602","SFN","PHI","PHI13",22491,10,0
"PHI201706030","20170603","SFN","PHI","PHI13",32413,3,5
"PHI201706040","20170604","SFN","PHI","PHI13",25063,7,9
"PHI201706140","20170614","BOS","PHI","PHI13",28263,7,3
"PHI201706150","20170615","BOS","PHI","PHI13",30729,0,1
"PHI201706160","20170616","ARI","PHI","PHI13",18140,5,4
"PHI201706170","20170617","ARI","PHI","PHI13",21108,5,1
"PHI201706180","20170618","ARI","PHI","PHI13",31131,5,4
"PHI201706200","20170620","SLN","PHI","PHI13",22070,8,1
"PHI201706210","20170621","SLN","PHI","PHI13",25037,7,6
"PHI201706220","20170622","SLN","PHI","PHI13",23623,1,5
"PHI201707030","20170703","PIT","PHI","PHI13",26498,0,4
"PHI201707040","20170704","PIT","PHI","PHI13",24087,3,0
"PHI201707050","20170705","PIT","PHI","PHI13",19099,5,2
"PHI201707060","20170706","PIT","PHI","PHI13",33059,6,3
"PHI201707070","20170707","SDN","PHI","PHI13",38533,4,3
"PHI201707080","20170708","SDN","PHI","PHI13",33216,2,1
"PHI201707090","20170709","SDN","PHI","PHI13",21184,1,7
"PHI201707210","20170721","MIL","PHI","PHI13",17550,1,6
"PHI201707220","20170722","MIL","PHI","PHI13",17712,9,8
"PHI201707230","20170723","MIL","PHI","PHI13",21258,3,6
"PHI201707240","20170724","HOU","PHI","PHI13",17567,13,4
"PHI201707250","20170725","HOU","PHI","PHI13",17176,5,0
"PHI201707260","20170726","HOU","PHI","PHI13",19718,0,9
"PHI201707280","20170728","ATL","PHI","PHI13",17177,3,10
"PHI201707290","20170729","ATL","PHI","PHI13",28162,3,4
"PHI201707300","20170730","ATL","PHI","PHI13",20680,1,2
"PHI201707310","20170731","ATL","PHI","PHI13",20297,6,7
"PHI201708100","20170810","NYN","PHI","PHI13",27716,10,0
"PHI201708110","20170811","NYN","PHI","PHI13",26925,7,6
"PHI201708120","20170812","NYN","PHI","PHI13",34131,1,3
"PHI201708130","20170813","NYN","PHI","PHI13",24106,6,2
"PHI201708221","20170822","MIA","PHI","PHI13",0,12,8
"PHI201708222","20170822","MIA","PHI","PHI13",20761,7,4
"PHI201708230","20170823","MIA","PHI","PHI13",19161,0,8
"PHI201708240","20170824","MIA","PHI","PHI13",18083,9,8
"PHI201708250","20170825","CHN","PHI","PHI13",24424,1,7
"PHI201708260","20170826","CHN","PHI","PHI13",29379,17,2
"PHI201708270","20170827","CHN","PHI","PHI13",28689,3,6
"PHI201708280","20170828","ATL","PHI","PHI13",15154,1,6
"PHI201708301","20170830","ATL","PHI","PHI13",0,9,1
"PHI201708302","20170830","ATL","PHI","PHI13",15706,5,2
"PHI201709120","20170912","MIA","PHI","PHI13",16439,8,9
"PHI201709130","20170913","MIA","PHI","PHI13",16745,1,8
"PHI201709140","20170914","MIA","PHI","PHI13",16302,0,10
"PHI201709150","20170915","OAK","PHI","PHI13",24061,4,0
"PHI201709160","20170916","OAK","PHI","PHI13",24290,3,5
"PHI201709170","20170917","OAK","PHI","PHI13",28054,6,3
"PHI201709180","20170918","LAN","PHI","PHI13",16690,3,4
"PHI201709190","20170919","LAN","PHI","PHI13",20145,2,6
"PHI201709200","20170920","LAN","PHI","PHI13",20175,5,7
"PHI201709210","20170921","LAN","PHI","PHI13",18735,5,4
"PHI201709250","20170925","WAS","PHI","PHI13",17026,3,1
"PHI201709260","20170926","WAS","PHI","PHI13",16437,1,4
"PHI201709270","20170927","WAS","PHI","PHI13",17642,5,7
"PHI201709290","20170929","NYN","PHI","PHI13",19375,2,6
"PHI201709300","20170930","NYN","PHI","PHI13",25138,7,4
"PHI201710010","20171001","NYN","PHI","PHI13",25754,0,11
"PIT201704070","20170407","ATL","PIT","PIT08",36484,4,5
"PIT201704080","20170408","ATL","PIT","PIT08",31756,4,6
"PIT201704090","20170409","ATL","PIT","PIT08",22713,5,6
"PIT201704100","20170410","CIN","PIT","PIT08",28264,7,1
"PIT201704110","20170411","CIN","PIT","PIT08",11027,6,2
"PIT201704120","20170412","CIN","PIT","PIT08",12327,9,2
"PIT201704210","20170421","NYA","PIT","PIT08",30565,3,6
"PIT201704220","20170422","NYA","PIT","PIT08",36140,11,5
"PIT201704230","20170423","NYA","PIT","PIT08",27840,1,2
"PIT201704240","20170424","CHN","PIT","PIT08",13445,14,3
"PIT201704250","20170425","CHN","PIT","PIT08",15326,1,0
"PIT201704260","20170426","CHN","PIT","PIT08",16904,5,6
"PIT201705050","20170505","MIL","PIT","PIT08",21129,0,4
"PIT201705060","20170506","MIL","PIT","PIT08",22902,1,2
"PIT201705070","20170507","MIL","PIT","PIT08",25108,6,2
"PIT201705160","20170516","WAS","PIT","PIT08",16992,8,4
"PIT201705170","20170517","WAS","PIT","PIT08",18803,1,6
"PIT201705180","20170518","WAS","PIT","PIT08",27728,4,10
"PIT201705190","20170519","PHI","PIT","PIT08",25795,7,2
"PIT201705200","20170520","PHI","PIT","PIT08",32572,3,6
"PIT201705210","20170521","PHI","PIT","PIT08",24445,0,1
"PIT201705260","20170526","NYN","PIT","PIT08",29408,8,1
"PIT201705270","20170527","NYN","PIT","PIT08",31658,4,5
"PIT201705280","20170528","NYN","PIT","PIT08",21828,7,2
"PIT201705290","20170529","ARI","PIT","PIT08",16939,3,4
"PIT201705300","20170530","ARI","PIT","PIT08",14996,3,0
"PIT201705310","20170531","ARI","PIT","PIT08",20990,6,5
"PIT201706080","20170608","MIA","PIT","PIT08",21744,7,1
"PIT201706090","20170609","MIA","PIT","PIT08",23590,12,7
"PIT201706100","20170610","MIA","PIT","PIT08",27275,6,7
"PIT201706110","20170611","MIA","PIT","PIT08",22925,1,3
"PIT201706120","20170612","COL","PIT","PIT08",16320,2,7
"PIT201706130","20170613","COL","PIT","PIT08",16764,2,5
"PIT201706140","20170614","COL","PIT","PIT08",17308,5,1
"PIT201706160","20170616","CHN","PIT","PIT08",25420,9,5
"PIT201706170","20170617","CHN","PIT","PIT08",34383,3,4
"PIT201706180","20170618","CHN","PIT","PIT08",34539,7,1
"PIT201706270","20170627","TBA","PIT","PIT08",20424,4,2
"PIT201706280","20170628","TBA","PIT","PIT08",21582,2,6
"PIT201706290","20170629","TBA","PIT","PIT08",22595,0,4
"PIT201706300","20170630","SFN","PIT","PIT08",26407,13,5
"PIT201707010","20170701","SFN","PIT","PIT08",27247,2,1
"PIT201707020","20170702","SFN","PIT","PIT08",32144,5,3
"PIT201707140","20170714","SLN","PIT","PIT08",24988,2,5
"PIT201707150","20170715","SLN","PIT","PIT08",35658,4,0
"PIT201707160","20170716","SLN","PIT","PIT08",29247,3,4
"PIT201707170","20170717","MIL","PIT","PIT08",18506,2,4
"PIT201707180","20170718","MIL","PIT","PIT08",20462,3,4
"PIT201707190","20170719","MIL","PIT","PIT08",24401,2,3
"PIT201707200","20170720","MIL","PIT","PIT08",33493,2,4
"PIT201708010","20170801","CIN","PIT","PIT08",22403,9,1
"PIT201708020","20170802","CIN","PIT","PIT08",22367,5,2
"PIT201708030","20170803","CIN","PIT","PIT08",25955,0,6
"PIT201708040","20170804","SDN","PIT","PIT08",32243,6,10
"PIT201708050","20170805","SDN","PIT","PIT08",31817,5,2
"PIT201708060","20170806","SDN","PIT","PIT08",34175,4,5
"PIT201708070","20170807","DET","PIT","PIT08",21651,0,3
"PIT201708080","20170808","DET","PIT","PIT08",25112,3,6
"PIT201708170","20170817","SLN","PIT","PIT08",31499,11,7
"PIT201708180","20170818","SLN","PIT","PIT08",29906,11,10
"PIT201708190","20170819","SLN","PIT","PIT08",34660,4,6
"PIT201708200","20170820","SLN","PIT","WIL02",2596,3,6
"PIT201708210","20170821","LAN","PIT","PIT08",19094,6,5
"PIT201708220","20170822","LAN","PIT","PIT08",17288,8,5
"PIT201708230","20170823","LAN","PIT","PIT08",19859,0,1
"PIT201708240","20170824","LAN","PIT","PIT08",22115,5,2
"PIT201709010","20170901","CIN","PIT","PIT08",23569,7,3
"PIT201709020","20170902","CIN","PIT","PIT08",23529,0,5
"PIT201709030","20170903","CIN","PIT","PIT08",24474,1,3
"PIT201709040","20170904","CHN","PIT","PIT08",21068,0,12
"PIT201709050","20170905","CHN","PIT","PIT08",14079,3,4
"PIT201709060","20170906","CHN","PIT","PIT08",17067,1,0
"PIT201709070","20170907","CHN","PIT","PIT08",19201,8,2
"PIT201709180","20170918","MIL","PIT","PIT08",16283,3,0
"PIT201709190","20170919","MIL","PIT","PIT08",13929,1,0
"PIT201709200","20170920","MIL","PIT","PIT08",15741,4,6
"PIT201709220","20170922","SLN","PIT","PIT08",23942,4,3
"PIT201709230","20170923","SLN","PIT","PIT08",29672,6,11
"PIT201709240","20170924","SLN","PIT","PIT08",28550,1,4
"PIT201709260","20170926","BAL","PIT","PIT08",19318,1,10
"PIT201709270","20170927","BAL","PIT","PIT08",24779,3,5
"SDN201704070","20170407","SFN","SDN","SAN02",43441,6,7
"SDN201704080","20170408","SFN","SDN","SAN02",42397,1,2
"SDN201704090","20170409","SFN","SDN","SAN02",40537,5,3
"SDN201704180","20170418","ARI","SDN","SAN02",19869,11,2
"SDN201704190","20170419","ARI","SDN","SAN02",17089,0,1
"SDN201704200","20170420","ARI","SDN","SAN02",17831,1,4
"SDN201704210","20170421","MIA","SDN","SAN02",30413,3,5
"SDN201704220","20170422","MIA","SDN","SAN02",39319,6,3
"SDN201704230","20170423","MIA","SDN","SAN02",26070,7,3
"SDN201705020","20170502","COL","SDN","SAN02",18910,2,6
"SDN201705030","20170503","COL","SDN","SAN02",16487,11,3
"SDN201705040","20170504","COL","SDN","SAN02",16356,3,2
"SDN201705050","20170505","LAN","SDN","SAN02",34320,8,2
"SDN201705060","20170506","LAN","SDN","SAN02",36337,10,2
"SDN201705080","20170508","TEX","SDN","SAN02",17756,1,5
"SDN201705090","20170509","TEX","SDN","SAN02",14224,11,0
"SDN201705150","20170515","MIL","SDN","SAN02",15866,5,6
"SDN201705160","20170516","MIL","SDN","SAN02",16657,6,2
"SDN201705170","20170517","MIL","SDN","SAN02",17356,3,1
"SDN201705180","20170518","MIL","SDN","SAN02",14359,4,2
"SDN201705190","20170519","ARI","SDN","SAN02",22187,10,1
"SDN201705200","20170520","ARI","SDN","SAN02",29969,9,1
"SDN201705210","20170521","ARI","SDN","SAN02",27198,1,5
"SDN201705290","20170529","CHN","SDN","SAN02",41414,2,5
"SDN201705300","20170530","CHN","SDN","SAN02",33232,2,6
"SDN201705310","20170531","CHN","SDN","SAN02",23995,1,2
"SDN201706020","20170602","COL","SDN","SAN02",20932,5,8
"SDN201706030","20170603","COL","SDN","SAN02",20996,10,1
"SDN201706040","20170604","COL","SDN","SAN02",24763,3,1
"SDN201706090","20170609","KCA","SDN","SAN02",23055,3,6
"SDN201706100","20170610","KCA","SDN","SAN02",26107,12,6
"SDN201706110","20170611","KCA","SDN","SAN02",25599,8,3
"SDN201706120","20170612","CIN","SDN","SAN02",17006,3,9
"SDN201706130","20170613","CIN","SDN","SAN02",20463,2,6
"SDN201706140","20170614","CIN","SDN","SAN02",20386,2,4
"SDN201706230","20170623","DET","SDN","SAN02",25477,0,1
"SDN201706240","20170624","DET","SDN","SAN02",31749,3,7
"SDN201706250","20170625","DET","SDN","SAN02",29595,7,5
"SDN201706270","20170627","ATL","SDN","SAN02",20667,3,0
"SDN201706280","20170628","ATL","SDN","SAN02",19312,4,7
"SDN201706290","20170629","ATL","SDN","SAN02",20936,0,6
"SDN201706300","20170630","LAN","SDN","SAN02",39254,10,4
"SDN201707010","20170701","LAN","SDN","SAN02",40683,8,0
"SDN201707020","20170702","LAN","SDN","SAN02",41604,3,5
"SDN201707140","20170714","SFN","SDN","SAN02",34970,5,4
"SDN201707150","20170715","SFN","SDN","SAN02",36266,3,5
"SDN201707160","20170716","SFN","SDN","SAN02",30561,1,7
"SDN201707240","20170724","NYN","SDN","SAN02",23325,5,3
"SDN201707250","20170725","NYN","SDN","SAN02",28024,6,5
"SDN201707260","20170726","NYN","SDN","SAN02",19281,3,6
"SDN201707270","20170727","NYN","SDN","SAN02",26262,5,7
"SDN201707280","20170728","PIT","SDN","SAN02",24215,2,3
"SDN201707290","20170729","PIT","SDN","SAN02",37286,2,4
"SDN201707300","20170730","PIT","SDN","SAN02",30267,7,1
"SDN201708010","20170801","MIN","SDN","SAN02",24491,0,3
"SDN201708020","20170802","MIN","SDN","SAN02",23806,5,2
"SDN201708140","20170814","PHI","SDN","SAN02",20873,4,7
"SDN201708150","20170815","PHI","SDN","SAN02",23368,4,8
"SDN201708160","20170816","PHI","SDN","SAN02",21564,0,3
"SDN201708170","20170817","WAS","SDN","SAN02",22097,2,1
"SDN201708180","20170818","WAS","SDN","SAN02",26747,7,1
"SDN201708190","20170819","WAS","SDN","SAN02",31590,1,3
"SDN201708200","20170820","WAS","SDN","SAN02",29292,4,1
"SDN201708280","20170828","SFN","SDN","SAN02",20594,3,0
"SDN201708290","20170829","SFN","SDN","SAN02",19631,3,6
"SDN201708300","20170830","SFN","SDN","SAN02",19691,0,5
"SDN201709010","20170901","LAN","SDN","SAN02",36767,1,0
"SDN201709021","20170902","LAN","SDN","SAN02",39140,5,6
"SDN201709022","20170902","LAN","SDN","SAN02",42130,2,7
"SDN201709030","20170903","LAN","SDN","SAN02",33949,4,6
"SDN201709040","20170904","SLN","SDN","SAN02",25028,2,0
"SDN201709050","20170905","SLN","SDN","SAN02",17806,8,4
"SDN201709060","20170906","SLN","SDN","SAN02",21411,3,1
"SDN201709070","20170907","SLN","SDN","SAN02",21334,0,3
"SDN201709180","20170918","ARI","SDN","SAN02",20199,2,4
"SDN201709190","20170919","ARI","SDN","SAN02",20101,2,6
"SDN201709200","20170920","ARI","SDN","SAN02",25797,13,7
"SDN201709210","20170921","COL","SDN","SAN02",30944,0,3
"SDN201709220","20170922","COL","SDN","SAN02",25273,4,1
"SDN201709230","20170923","COL","SDN","SAN02",33899,0,5
"SDN201709240","20170924","COL","SDN","SAN02",28339,8,4
"SEA201704100","20170410","HOU","SEA","SEA03",44856,0,6
"SEA201704110","20170411","HOU","SEA","SEA03",18527,7,5
"SEA201704120","20170412","HOU","SEA","SEA03",14479,10,5
"SEA201704140","20170414","TEX","SEA","SEA03",41855,1,2
"SEA201704150","20170415","TEX","SEA","SEA03",34927,0,5
"SEA201704160","20170416","TEX","SEA","SEA03",19678,7,8
"SEA201704170","20170417","MIA","SEA","SEA03",16990,1,6
"SEA201704180","20170418","MIA","SEA","SEA03",16126,5,0
"SEA201704190","20170419","MIA","SEA","SEA03",27147,5,10
"SEA201705020","20170502","ANA","SEA","SEA03",15080,6,4
